seed,episode,phase,split,method,embodiment,pusher_radius,pusher_mass,actuator_kp,object_mass,object_friction,candidate_count,candidate,angle_offset_deg,offset,distance,success,energy,oracle_energy,energy_regret,predicted_energy,token_mean_energy,token_uncertainty,robust_anchor_weight,final_distance,normalized_progress,failure,contact_steps,normal_impulse,tangent_impulse,yaw_abs,source_mean_energy,source_worst_energy,source_cvar_energy,source_std_energy,geom_score,ablation
0,2,early,combined_shift,cefv_v4,heldout_needle_light,0.018000,0.120000,405.000000,0.440000,0.950000,45,33,20.000000,0.026000,0.340772,0.000000,0.192051,0.081341,0.110710,0.274336,0.222482,0.030215,0.000000,0.134544,0.692040,0.000000,16,1.222089,0.496707,1.376031,0.133470,0.154712,0.147425,0.013592,0.234238,True
0,2,early,combined_shift,robust_domain_randomized_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.440000,0.950000,45,33,20.000000,0.026000,0.340772,0.000000,0.192051,0.081341,0.110710,0.000000,0.000000,0.000000,0.000000,0.134544,0.692040,0.000000,16,1.222089,0.496707,1.376031,0.133470,0.154712,0.147425,0.013592,0.234238,True
0,2,early,combined_shift,cvar_domain_randomized_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.440000,0.950000,45,33,20.000000,0.026000,0.340772,0.000000,0.192051,0.081341,0.110710,0.000000,0.000000,0.000000,0.000000,0.134544,0.692040,0.000000,16,1.222089,0.496707,1.376031,0.133470,0.154712,0.147425,0.013592,0.234238,True
0,2,early,combined_shift,oracle_embodiment_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.440000,0.950000,45,35,20.000000,0.026000,0.567953,1.000000,0.081341,0.081341,0.000000,0.000000,0.000000,0.000000,0.000000,0.021792,0.950120,0.000000,11,1.798274,0.930951,1.305389,0.291333,0.335720,0.330917,0.033796,0.284443,True
0,3,early,combined_shift,rc_fev_v5,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.169679,0.269584,0.143238,0.551389,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,rc_fev_no_online,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.169124,0.266510,0.144283,0.577465,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,rc_fev_no_robust_anchor,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,33,20.000000,0.026000,0.368400,0.000000,0.226906,0.084305,0.142601,0.173026,0.250946,0.087723,0.000000,0.182649,0.613284,0.000000,13,1.160906,0.635151,0.969973,0.149124,0.186190,0.168592,0.019825,0.247605,True
0,3,early,combined_shift,rc_fev_no_embodiment_normalization,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.167393,0.256055,0.122603,0.529267,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,rc_fev_no_tangent_rotation_features,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.167121,0.256796,0.115780,0.521579,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,action_only_vocabulary,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.181815,0.395000,0.260204,0.676385,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,small_vocabulary_k3,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.166123,0.256552,0.097309,0.499769,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,cefv_v4,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,33,20.000000,0.026000,0.368400,0.000000,0.226906,0.084305,0.142601,0.258122,0.201730,0.011486,0.000000,0.182649,0.613284,0.000000,13,1.160906,0.635151,0.969973,0.149124,0.186190,0.168592,0.019825,0.247605,True
0,3,early,combined_shift,robust_domain_randomized_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.000000,0.000000,0.000000,0.000000,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,cvar_domain_randomized_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,10,-20.000000,-0.026000,0.491200,0.000000,0.201845,0.084305,0.117540,0.000000,0.000000,0.000000,0.000000,0.152067,0.678034,0.000000,12,1.632293,0.760948,1.046474,0.122238,0.168235,0.154228,0.036159,0.238133,True
0,3,early,combined_shift,oracle_embodiment_mpc,heldout_needle_light,0.018000,0.120000,405.000000,0.280000,1.350000,45,21,0.000000,0.000000,0.368400,1.000000,0.084305,0.084305,0.000000,0.000000,0.000000,0.000000,0.000000,0.053086,0.887603,0.000000,21,2.080046,0.727249,0.624716,0.202279,0.233336,0.233237,0.037407,0.103908,True
0,4,early,combined_shift,rc_fev_v5,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.198896,0.255567,0.101550,0.496577,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,rc_fev_no_online,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.198233,0.246654,0.099688,0.527663,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,rc_fev_no_robust_anchor,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.185779,0.263203,0.100916,0.000000,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,rc_fev_no_embodiment_normalization,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.203976,0.260698,0.159326,0.559211,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,rc_fev_no_tangent_rotation_features,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.200540,0.255245,0.121100,0.519257,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,action_only_vocabulary,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.208215,0.327221,0.124703,0.556594,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,small_vocabulary_k3,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.199629,0.262148,0.101169,0.496119,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,cefv_v4,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.377376,1.000000,0.149564,0.133714,0.015850,0.256078,0.203008,0.004421,0.000000,0.043779,0.909512,0.000000,9,1.668184,1.202979,2.715643,0.135858,0.252735,0.192462,0.060789,0.251948,True
0,4,early,combined_shift,robust_domain_randomized_mpc,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.000000,0.000000,0.000000,0.000000,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,cvar_domain_randomized_mpc,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.000000,0.000000,0.000000,0.000000,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,4,early,combined_shift,oracle_embodiment_mpc,heldout_high_gain_heavy,0.030000,0.520000,790.000000,0.280000,0.950000,45,34,20.000000,0.026000,0.503168,0.000000,0.133714,0.133714,0.000000,0.000000,0.000000,0.000000,0.000000,0.095689,0.802220,0.000000,7,1.311989,0.609479,0.712627,0.145852,0.214768,0.190315,0.042000,0.242235,True
0,5,early,combined_shift,rc_fev_v5,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.175836,0.251144,0.108835,0.496888,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,rc_fev_no_online,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.174955,0.246062,0.101417,0.529750,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,rc_fev_no_robust_anchor,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.167039,0.261843,0.108991,0.000000,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,rc_fev_no_embodiment_normalization,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.172674,0.221657,0.109330,0.497466,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,rc_fev_no_tangent_rotation_features,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.175488,0.240191,0.119581,0.509218,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,action_only_vocabulary,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.181890,0.248774,0.209893,0.637930,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,small_vocabulary_k3,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.174978,0.246987,0.103354,0.490406,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,cefv_v4,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,34,20.000000,0.026000,0.504710,0.000000,0.161955,0.058228,0.103727,0.250955,0.187466,0.002104,0.000000,0.119373,0.754021,0.000000,16,2.373211,1.191120,0.843864,0.178630,0.245185,0.208374,0.034527,0.242763,True
0,5,early,combined_shift,robust_domain_randomized_mpc,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.000000,0.000000,0.000000,0.000000,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,cvar_domain_randomized_mpc,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,9,-20.000000,-0.026000,0.378532,0.000000,0.319738,0.058228,0.261510,0.000000,0.000000,0.000000,0.000000,0.202360,0.583019,0.000000,17,2.326001,1.083779,3.065219,0.110483,0.187089,0.156442,0.043057,0.252507,True
0,5,early,combined_shift,oracle_embodiment_mpc,heldout_weak_actuator,0.027000,0.200000,320.000000,0.440000,1.350000,45,21,0.000000,0.000000,0.378532,1.000000,0.058228,0.058228,0.000000,0.000000,0.000000,0.000000,0.000000,0.030890,0.936349,0.000000,30,3.419090,1.408764,0.505234,0.176697,0.204154,0.202200,0.027294,0.106766,True
0,6,early,combined_shift,rc_fev_v5,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.174624,0.263108,0.106862,0.486237,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,rc_fev_no_online,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.172424,0.253698,0.104604,0.533563,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,rc_fev_no_robust_anchor,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.178078,0.271277,0.104072,0.000000,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,rc_fev_no_embodiment_normalization,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.171777,0.244636,0.092245,0.468520,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,rc_fev_no_tangent_rotation_features,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.174923,0.265073,0.108480,0.488138,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,action_only_vocabulary,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.171598,0.246888,0.102033,0.530492,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,small_vocabulary_k3,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.174883,0.272222,0.090129,0.465873,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,cefv_v4,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.252183,0.197228,0.035104,0.000000,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
0,6,early,combined_shift,robust_domain_randomized_mpc,heldout_weak_actuator,0.027000,0.200000,320.000000,0.280000,0.950000,45,33,20.000000,0.026000,0.288495,1.000000,0.130342,0.062916,0.067426,0.000000,0.000000,0.000000,0.000000,0.060717,0.835839,0.000000,22,0.950664,0.489894,1.737618,0.151736,0.172711,0.168115,0.018269,0.208947,True
